Id,Name,Year,Gender,State,Count
32475,Myrtie,1921,F,AL,12
32476,Retha,1921,F,AL,12
32477,Tessie,1921,F,AL,12
32478,Trudie,1921,F,AL,12
32479,Willa,1921,F,AL,12
32480,Bennie,1921,F,AL,11
32481,Bettye,1921,F,AL,11
32482,Celia,1921,F,AL,11
32483,Claudie,1921,F,AL,11
32484,Constance,1921,F,AL,11
32485,Earlene,1921,F,AL,11
32486,Earlie,1921,F,AL,11
32487,Easter,1921,F,AL,11
32488,George,1921,F,AL,11
32489,Jeanne,1921,F,AL,11
32490,Lavada,1921,F,AL,11
32491,Lonnie,1921,F,AL,11
32492,Maurine,1921,F,AL,11
32493,Melva,1921,F,AL,11
32494,Nola,1921,F,AL,11
32495,Nona,1921,F,AL,11
32496,Pearline,1921,F,AL,11
32497,Pinkie,1921,F,AL,11
32498,Verla,1921,F,AL,11
32499,Yvonne,1921,F,AL,11
32500,Aileen,1921,F,AL,10
32501,Alyce,1921,F,AL,10
32502,Arrie,1921,F,AL,10
32503,Berniece,1921,F,AL,10
32504,Berta,1921,F,AL,10
32505,Caroline,1921,F,AL,10
32506,Claire,1921,F,AL,10
32507,Clemmie,1921,F,AL,10
32508,Clyde,1921,F,AL,10
32509,Dorris,1921,F,AL,10
32510,Gaynell,1921,F,AL,10
32511,Glennie,1921,F,AL,10
32512,Idella,1921,F,AL,10
32513,Ira,1921,F,AL,10
32514,James,1921,F,AL,10
32515,Lilly,1921,F,AL,10
32516,Loretta,1921,F,AL,10
32517,Luella,1921,F,AL,10
32518,Lurline,1921,F,AL,10
32519,Margret,1921,F,AL,10
32520,Ozella,1921,F,AL,10
32521,Ozie,1921,F,AL,10
32522,Rosia,1921,F,AL,10
32523,Wilda,1921,F,AL,10
32524,Willene,1921,F,AL,10
32525,Alpha,1921,F,AL,9
32526,Alva,1921,F,AL,9
32527,Corinne,1921,F,AL,9
32528,Elise,1921,F,AL,9
32529,Genevieve,1921,F,AL,9
32530,Hellen,1921,F,AL,9
32531,Hellon,1921,F,AL,9
32532,Janet,1921,F,AL,9
32533,Jo,1921,F,AL,9
32534,Judy,1921,F,AL,9
32535,Juliette,1921,F,AL,9
32536,Lennie,1921,F,AL,9
32537,Loraine,1921,F,AL,9
32538,Louella,1921,F,AL,9
32539,Lovie,1921,F,AL,9
32540,Luverne,1921,F,AL,9
32541,Madie,1921,F,AL,9
32542,Mazie,1921,F,AL,9
32543,Molly,1921,F,AL,9
32544,Olene,1921,F,AL,9
32545,Queenie,1921,F,AL,9
32546,Ressie,1921,F,AL,9
32547,Rhoda,1921,F,AL,9
32548,Rosalee,1921,F,AL,9
32549,Rosemary,1921,F,AL,9
32550,Rossie,1921,F,AL,9
32551,Vada,1921,F,AL,9
32552,Vernell,1921,F,AL,9
32553,Winifred,1921,F,AL,9
32554,Altha,1921,F,AL,8
32555,Annette,1921,F,AL,8
32556,Carol,1921,F,AL,8
32557,Delia,1921,F,AL,8
32558,Dessa,1921,F,AL,8
32559,Eileen,1921,F,AL,8
32560,Ellie,1921,F,AL,8
32561,Elna,1921,F,AL,8
32562,Elouise,1921,F,AL,8
32563,Elva,1921,F,AL,8
32564,Florida,1921,F,AL,8
32565,Floy,1921,F,AL,8
32566,Gennie,1921,F,AL,8
32567,Hettie,1921,F,AL,8
32568,Inell,1921,F,AL,8
32569,Janice,1921,F,AL,8
32570,Jaunita,1921,F,AL,8
32571,Kathrine,1921,F,AL,8
32572,Kattie,1921,F,AL,8
32573,Lona,1921,F,AL,8
32574,Lorena,1921,F,AL,8
32575,Luna,1921,F,AL,8
32576,Magdalene,1921,F,AL,8
32577,Missouri,1921,F,AL,8
32578,Nelle,1921,F,AL,8
32579,Octavia,1921,F,AL,8
32580,Olive,1921,F,AL,8
32581,Omie,1921,F,AL,8
32582,Ossie,1921,F,AL,8
32583,Phyllis,1921,F,AL,8
32584,Selma,1921,F,AL,8
32585,Vernie,1921,F,AL,8
32586,Winona,1921,F,AL,8
32587,Zelma,1921,F,AL,8
32588,Abbie,1921,F,AL,7
32589,Adelle,1921,F,AL,7
32590,Alene,1921,F,AL,7
32591,Allene,1921,F,AL,7
32592,Audie,1921,F,AL,7
32593,Audra,1921,F,AL,7
32594,Bama,1921,F,AL,7
32595,Cathrine,1921,F,AL,7
32596,Cecile,1921,F,AL,7
32597,Ceola,1921,F,AL,7
32598,Dolores,1921,F,AL,7
32599,Edythe,1921,F,AL,7
32600,Elinor,1921,F,AL,7
32601,Elmira,1921,F,AL,7
32602,Elois,1921,F,AL,7
32603,Erin,1921,F,AL,7
32604,Goldie,1921,F,AL,7
32605,Harriett,1921,F,AL,7
32606,Helon,1921,F,AL,7
32607,Irine,1921,F,AL,7
32608,Jackie,1921,F,AL,7
32609,John,1921,F,AL,7
32610,Jonnie,1921,F,AL,7
32611,Justine,1921,F,AL,7
32612,Laurie,1921,F,AL,7
32613,Leora,1921,F,AL,7
32614,Louisa,1921,F,AL,7
32615,Louvenia,1921,F,AL,7
32616,Lura,1921,F,AL,7
32617,Mariah,1921,F,AL,7
32618,Nita,1921,F,AL,7
32619,Novella,1921,F,AL,7
32620,Olean,1921,F,AL,7
32621,Oleta,1921,F,AL,7
32622,Ozell,1921,F,AL,7
32623,Patsy,1921,F,AL,7
32624,Regina,1921,F,AL,7
32625,Savannah,1921,F,AL,7
32626,Venice,1921,F,AL,7
32627,Viva,1921,F,AL,7
32628,Willodene,1921,F,AL,7
32629,Zadie,1921,F,AL,7
32630,Zola,1921,F,AL,7
32631,Adeline,1921,F,AL,6
32632,Alean,1921,F,AL,6
32633,Alfreda,1921,F,AL,6
32634,Angeline,1921,F,AL,6
32635,Annabelle,1921,F,AL,6
32636,Artie,1921,F,AL,6
32637,Blondell,1921,F,AL,6
32638,Charlsie,1921,F,AL,6
32639,Clifford,1921,F,AL,6
32640,Corrie,1921,F,AL,6
32641,Creola,1921,F,AL,6
32642,Dimple,1921,F,AL,6
32643,Dortha,1921,F,AL,6
32644,Ethelyn,1921,F,AL,6
32645,Exie,1921,F,AL,6
32646,Freida,1921,F,AL,6
32647,Hazle,1921,F,AL,6
32648,Isabel,1921,F,AL,6
32649,Isabelle,1921,F,AL,6
32650,Jacqueline,1921,F,AL,6
32651,Lady,1921,F,AL,6
32652,Lassie,1921,F,AL,6
32653,Laverne,1921,F,AL,6
32654,Leatha,1921,F,AL,6
32655,Leslie,1921,F,AL,6
32656,Linda,1921,F,AL,6
32657,Malissa,1921,F,AL,6
32658,Matilda,1921,F,AL,6
32659,Ottie,1921,F,AL,6
32660,Pansy,1921,F,AL,6
32661,Princess,1921,F,AL,6
32662,Robert,1921,F,AL,6
32663,Sophia,1921,F,AL,6
32664,Theo,1921,F,AL,6
32665,Verbie,1921,F,AL,6
32666,Vergie,1921,F,AL,6
32667,Vida,1921,F,AL,6
32668,Zera,1921,F,AL,6
32669,Zettie,1921,F,AL,6
32670,Zula,1921,F,AL,6
32671,Adelaide,1921,F,AL,5
32672,Adele,1921,F,AL,5
32673,Althea,1921,F,AL,5
32674,Arie,1921,F,AL,5
32675,Arlene,1921,F,AL,5
32676,Arline,1921,F,AL,5
32677,Augustine,1921,F,AL,5
32678,Aurelia,1921,F,AL,5
32679,Avis,1921,F,AL,5
32680,Blanch,1921,F,AL,5
32681,Buna,1921,F,AL,5
32682,Cathryn,1921,F,AL,5
32683,Chaney,1921,F,AL,5
32684,Clarine,1921,F,AL,5
32685,Cleola,1921,F,AL,5
32686,Cordelia,1921,F,AL,5
32687,Corrine,1921,F,AL,5
32688,Dean,1921,F,AL,5
32689,Delilah,1921,F,AL,5
32690,Dellar,1921,F,AL,5
32691,Delma,1921,F,AL,5
32692,Delores,1921,F,AL,5
32693,Dolly,1921,F,AL,5
32694,Dona,1921,F,AL,5
32695,Dorothea,1921,F,AL,5
32696,Earlean,1921,F,AL,5
32697,Eldora,1921,F,AL,5
32698,Elvie,1921,F,AL,5
32699,Emogene,1921,F,AL,5
32700,Erline,1921,F,AL,5
32701,Esta,1921,F,AL,5
32702,Florrie,1921,F,AL,5
32703,Francine,1921,F,AL,5
32704,Freda,1921,F,AL,5
32705,Helene,1921,F,AL,5
32706,Hortense,1921,F,AL,5
32707,Ilene,1921,F,AL,5
32708,Ima,1921,F,AL,5
32709,Ivy,1921,F,AL,5
32710,Jettie,1921,F,AL,5
32711,Joanna,1921,F,AL,5
32712,Loree,1921,F,AL,5
32713,Lucretia,1921,F,AL,5
32714,Luvenia,1921,F,AL,5
32715,Macie,1921,F,AL,5
32716,Malinda,1921,F,AL,5
32717,Mammie,1921,F,AL,5
32718,Marcella,1921,F,AL,5
32719,Margarett,1921,F,AL,5
32720,Margrette,1921,F,AL,5
32721,Marilyn,1921,F,AL,5
32722,Marylou,1921,F,AL,5
32723,Maxie,1921,F,AL,5
32724,Mozella,1921,F,AL,5
32725,Myrle,1921,F,AL,5
32726,Nelda,1921,F,AL,5
32727,Neva,1921,F,AL,5
32728,Ocie,1921,F,AL,5
32729,Oda,1921,F,AL,5
32730,Priscilla,1921,F,AL,5
32731,Rosebud,1921,F,AL,5
32732,Sammie,1921,F,AL,5
32733,Sula,1921,F,AL,5
32734,Tennie,1921,F,AL,5
32735,Tina,1921,F,AL,5
32736,Trannie,1921,F,AL,5
32737,Valeria,1921,F,AL,5
32738,Vassie,1921,F,AL,5
32739,Veda,1921,F,AL,5
32740,Venie,1921,F,AL,5
32741,Verlie,1921,F,AL,5
32742,Verma,1921,F,AL,5
32743,Vernice,1921,F,AL,5
32744,Vesta,1921,F,AL,5
32745,Vina,1921,F,AL,5
32746,Vona,1921,F,AL,5
32747,Zella,1921,F,AL,5
32748,Mary,1922,F,AL,2384
32749,Annie,1922,F,AL,1018
32750,Dorothy,1922,F,AL,618
32751,Willie,1922,F,AL,549
32752,Margaret,1922,F,AL,530
32753,Ruby,1922,F,AL,491
32754,Mildred,1922,F,AL,459
32755,Louise,1922,F,AL,422
32756,Helen,1922,F,AL,410
32757,Frances,1922,F,AL,396
32758,Ruth,1922,F,AL,394
32759,Mattie,1922,F,AL,388
32760,Elizabeth,1922,F,AL,356
32761,Sarah,1922,F,AL,342
32762,Lillie,1922,F,AL,330
32763,Martha,1922,F,AL,325
32764,Evelyn,1922,F,AL,314
32765,Edna,1922,F,AL,291
32766,Virginia,1922,F,AL,289
32767,Gladys,1922,F,AL,288
32768,Minnie,1922,F,AL,287
32769,Ethel,1922,F,AL,263
32770,Emma,1922,F,AL,254
32771,Doris,1922,F,AL,246
32772,Bessie,1922,F,AL,243
32773,Hazel,1922,F,AL,232
32774,Lois,1922,F,AL,222
32775,Marie,1922,F,AL,222
32776,Alice,1922,F,AL,221
32777,Jessie,1922,F,AL,217
32778,Ella,1922,F,AL,210
32779,Bertha,1922,F,AL,209
32780,Lillian,1922,F,AL,203
32781,Lucille,1922,F,AL,191
32782,Fannie,1922,F,AL,189
32783,Irene,1922,F,AL,185
32784,Carrie,1922,F,AL,183
32785,Clara,1922,F,AL,182
32786,Thelma,1922,F,AL,180
32787,Pauline,1922,F,AL,178
32788,Hattie,1922,F,AL,177
32789,Rosie,1922,F,AL,170
32790,Rosa,1922,F,AL,169
32791,Sara,1922,F,AL,169
32792,Nellie,1922,F,AL,164
32793,Ida,1922,F,AL,162
32794,Edith,1922,F,AL,161
32795,Lula,1922,F,AL,161
32796,Catherine,1922,F,AL,160
32797,Myrtle,1922,F,AL,160
32798,Inez,1922,F,AL,156
32799,Juanita,1922,F,AL,155
32800,Bernice,1922,F,AL,152
32801,Beatrice,1922,F,AL,149
32802,Julia,1922,F,AL,148
32803,Johnnie,1922,F,AL,146
32804,Florence,1922,F,AL,137
32805,Eva,1922,F,AL,135
32806,Vera,1922,F,AL,133
32807,Betty,1922,F,AL,132
32808,Mamie,1922,F,AL,131
32809,Anna,1922,F,AL,130
32810,Susie,1922,F,AL,130
32811,Flora,1922,F,AL,129
32812,Alma,1922,F,AL,128
32813,Marjorie,1922,F,AL,128
32814,Laura,1922,F,AL,124
32815,Josephine,1922,F,AL,123
32816,Eunice,1922,F,AL,122
32817,Grace,1922,F,AL,121
32818,Katherine,1922,F,AL,121
32819,Lucile,1922,F,AL,121
32820,Katie,1922,F,AL,120
32821,Eula,1922,F,AL,116
32822,Margie,1922,F,AL,116
32823,Velma,1922,F,AL,115
32824,Cora,1922,F,AL,114
32825,Essie,1922,F,AL,112
32826,Lucy,1922,F,AL,109
32827,Maggie,1922,F,AL,105
32828,Gertrude,1922,F,AL,104
32829,Agnes,1922,F,AL,103
32830,Vivian,1922,F,AL,103
32831,Christine,1922,F,AL,99
32832,Mae,1922,F,AL,99
32833,Geneva,1922,F,AL,98
32834,Mable,1922,F,AL,98
32835,Georgia,1922,F,AL,97
32836,Lorene,1922,F,AL,96
32837,Elsie,1922,F,AL,93
32838,Opal,1922,F,AL,93
32839,Daisy,1922,F,AL,92
32840,Lena,1922,F,AL,92
32841,Ola,1922,F,AL,92
32842,Jewel,1922,F,AL,91
32843,Eloise,1922,F,AL,90
32844,Ollie,1922,F,AL,88
32845,Ora,1922,F,AL,87
32846,Kathleen,1922,F,AL,86
32847,Nettie,1922,F,AL,86
32848,Addie,1922,F,AL,85
32849,Viola,1922,F,AL,85
32850,Pearl,1922,F,AL,84
32851,Ada,1922,F,AL,82
32852,Sallie,1922,F,AL,77
32853,Jewell,1922,F,AL,75
32854,Rose,1922,F,AL,75
32855,Wilma,1922,F,AL,74
32856,Lola,1922,F,AL,71
32857,Lizzie,1922,F,AL,69
32858,Nancy,1922,F,AL,69
32859,Mabel,1922,F,AL,68
32860,Audrey,1922,F,AL,67
32861,Esther,1922,F,AL,67
32862,Sadie,1922,F,AL,67
32863,Nell,1922,F,AL,65
32864,Estelle,1922,F,AL,64
32865,Jimmie,1922,F,AL,64
32866,Eleanor,1922,F,AL,63
32867,Alberta,1922,F,AL,62
32868,Rebecca,1922,F,AL,61
32869,Geraldine,1922,F,AL,60
32870,Leola,1922,F,AL,59
32871,Ellen,1922,F,AL,58
32872,Carolyn,1922,F,AL,56
32873,Nora,1922,F,AL,56
32874,Dora,1922,F,AL,55
32875,Stella,1922,F,AL,55
32876,Jean,1922,F,AL,54
32877,Marguerite,1922,F,AL,54
32878,Janie,1922,F,AL,53
32879,Lottie,1922,F,AL,52
32880,Marion,1922,F,AL,52
32881,Bonnie,1922,F,AL,51
32882,Eddie,1922,F,AL,51
32883,Effie,1922,F,AL,51
32884,Emily,1922,F,AL,51
32885,Imogene,1922,F,AL,51
32886,Ernestine,1922,F,AL,50
32887,Lela,1922,F,AL,50
32888,Nannie,1922,F,AL,50
32889,Jeanette,1922,F,AL,49
32890,Kathryn,1922,F,AL,49
32891,Rachel,1922,F,AL,49
32892,Ann,1922,F,AL,48
32893,Blanche,1922,F,AL,48
32894,Maxine,1922,F,AL,46
32895,Pearlie,1922,F,AL,45
32896,Earline,1922,F,AL,44
32897,Gussie,1922,F,AL,43
32898,Lessie,1922,F,AL,43
32899,Callie,1922,F,AL,42
32900,Allie,1922,F,AL,41
32901,Myra,1922,F,AL,41
32902,Norma,1922,F,AL,41
32903,Odessa,1922,F,AL,41
32904,Roberta,1922,F,AL,41
32905,Billie,1922,F,AL,40
32906,Naomi,1922,F,AL,40
32907,Beulah,1922,F,AL,39
32908,Francis,1922,F,AL,39
32909,Hilda,1922,F,AL,39
32910,Jane,1922,F,AL,39
32911,Anne,1922,F,AL,38
32912,Barbara,1922,F,AL,38
32913,Cleo,1922,F,AL,37
32914,Flossie,1922,F,AL,37
32915,Iva,1922,F,AL,37
32916,Verna,1922,F,AL,37
32917,Bettie,1922,F,AL,36
32918,Estella,1922,F,AL,36
32919,Sue,1922,F,AL,36
32920,Winnie,1922,F,AL,36
32921,Gracie,1922,F,AL,35
32922,Robbie,1922,F,AL,35
32923,Charlotte,1922,F,AL,34
32924,Melba,1922,F,AL,34
32925,Olivia,1922,F,AL,34
32926,Reba,1922,F,AL,34
32927,Era,1922,F,AL,33
32928,Ophelia,1922,F,AL,33
32929,Queen,1922,F,AL,33
32930,Frankie,1922,F,AL,32
32931,Jennie,1922,F,AL,32
32932,Leona,1922,F,AL,32
32933,Sybil,1922,F,AL,32
32934,Della,1922,F,AL,31
32935,Jannie,1922,F,AL,31
32936,Maudie,1922,F,AL,31
32937,Mavis,1922,F,AL,31
32938,Nina,1922,F,AL,31
32939,Gloria,1922,F,AL,30
32940,Lila,1922,F,AL,30
32941,Odell,1922,F,AL,30
32942,Ruthie,1922,F,AL,30
32943,Peggy,1922,F,AL,29
32944,Tommie,1922,F,AL,29
32945,Corine,1922,F,AL,28
32946,Eliza,1922,F,AL,28
32947,Elnora,1922,F,AL,28
32948,Erma,1922,F,AL,28
32949,Rosetta,1922,F,AL,28
32950,Etta,1922,F,AL,27
32951,Ila,1922,F,AL,27
32952,Johnie,1922,F,AL,27
32953,Lorine,1922,F,AL,27
32954,Millie,1922,F,AL,27
32955,Myrtice,1922,F,AL,27
32956,Claudia,1922,F,AL,26
32957,Irma,1922,F,AL,26
32958,Lou,1922,F,AL,26
32959,Merle,1922,F,AL,26
32960,Violet,1922,F,AL,26
32961,Amanda,1922,F,AL,25
32962,Faye,1922,F,AL,25
32963,Henrietta,1922,F,AL,25
32964,Miriam,1922,F,AL,25
32965,Dorthy,1922,F,AL,24
32966,Estell,1922,F,AL,24
32967,Hester,1922,F,AL,24
32968,Joyce,1922,F,AL,24
32969,Lorraine,1922,F,AL,24
32970,Lydia,1922,F,AL,24
32971,Voncile,1922,F,AL,24
32972,Bennie,1922,F,AL,23
32973,Dollie,1922,F,AL,23
32974,Freddie,1922,F,AL,23
32975,Lee,1922,F,AL,23
32976,Lelia,1922,F,AL,23
32977,Sylvia,1922,F,AL,23
32978,Augusta,1922,F,AL,22
32979,Celia,1922,F,AL,22
32980,Elma,1922,F,AL,22
32981,Eugenia,1922,F,AL,22
32982,June,1922,F,AL,22
32983,Rena,1922,F,AL,22
32984,Sally,1922,F,AL,22
32985,Dessie,1922,F,AL,21
32986,Elaine,1922,F,AL,21
32987,Elouise,1922,F,AL,21
32988,Fay,1922,F,AL,21
32989,Florine,1922,F,AL,21
32990,Josie,1922,F,AL,21
32991,May,1922,F,AL,21
32992,Mittie,1922,F,AL,21
32993,Mozell,1922,F,AL,21
32994,Patricia,1922,F,AL,21
32995,Rubye,1922,F,AL,21
32996,Theresa,1922,F,AL,21
32997,Wanda,1922,F,AL,21
32998,Cornelia,1922,F,AL,20
32999,Gwendolyn,1922,F,AL,20
33000,Hannah,1922,F,AL,20
33001,Leila,1922,F,AL,20
33002,Marian,1922,F,AL,20
33003,Syble,1922,F,AL,20
33004,Willa,1922,F,AL,20
33005,Zelma,1922,F,AL,20
33006,Adell,1922,F,AL,19
33007,Bobbie,1922,F,AL,19
33008,Dixie,1922,F,AL,19
33009,Ina,1922,F,AL,19
33010,Mollie,1922,F,AL,19
33011,Nola,1922,F,AL,19
33012,Polly,1922,F,AL,19
33013,Virgie,1922,F,AL,19
33014,Annette,1922,F,AL,18
33015,Bertie,1922,F,AL,18
33016,Birdie,1922,F,AL,18
33017,Claudie,1922,F,AL,18
33018,Harriet,1922,F,AL,18
33019,Iola,1922,F,AL,18
33020,Lenora,1922,F,AL,18
33021,Linnie,1922,F,AL,18
33022,Myrtis,1922,F,AL,18
33023,Anita,1922,F,AL,17
33024,Earnestine,1922,F,AL,17
33025,Evie,1922,F,AL,17
33026,Jettie,1922,F,AL,17
33027,Lue,1922,F,AL,17
33028,Maude,1922,F,AL,17
33029,Mozelle,1922,F,AL,17
33030,Rosalie,1922,F,AL,17
33031,Charlie,1922,F,AL,16
33032,Clarice,1922,F,AL,16
33033,Earlene,1922,F,AL,16
33034,Gertha,1922,F,AL,16
33035,Inell,1922,F,AL,16
33036,Iris,1922,F,AL,16
33037,Dovie,1922,F,AL,15
33038,Easter,1922,F,AL,15
33039,Georgie,1922,F,AL,15
33040,Idell,1922,F,AL,15
33041,Kate,1922,F,AL,15
33042,Kattie,1922,F,AL,15
33043,Lora,1922,F,AL,15
33044,Lucinda,1922,F,AL,15
33045,Luella,1922,F,AL,15
33046,Matilda,1922,F,AL,15
33047,Mazie,1922,F,AL,15
33048,Rubie,1922,F,AL,15
33049,Susan,1922,F,AL,15
33050,Amy,1922,F,AL,14
33051,Cassie,1922,F,AL,14
33052,Clyde,1922,F,AL,14
33053,Ellie,1922,F,AL,14
33054,Ester,1922,F,AL,14
33055,Genevieve,1922,F,AL,14
33056,Jacqueline,1922,F,AL,14
33057,Mandy,1922,F,AL,14
33058,Muriel,1922,F,AL,14
33059,Nadine,1922,F,AL,14
33060,Winifred,1922,F,AL,14
33061,Artie,1922,F,AL,13
33062,Avis,1922,F,AL,13
33063,Emmie,1922,F,AL,13
33064,Laverne,1922,F,AL,13
33065,Nona,1922,F,AL,13
33066,Ouida,1922,F,AL,13
33067,Sibyl,1922,F,AL,13
33068,Vernell,1922,F,AL,13
33069,Aileen,1922,F,AL,12
33070,Aline,1922,F,AL,12
33071,Alta,1922,F,AL,12
33072,Charles,1922,F,AL,12
33073,Connie,1922,F,AL,12
33074,Donnie,1922,F,AL,12
33075,Florene,1922,F,AL,12
33076,Jo,1922,F,AL,12
33077,John,1922,F,AL,12
33078,Lennie,1922,F,AL,12
33079,Madeline,1922,F,AL,12
33080,Margret,1922,F,AL,12
33081,Marilyn,1922,F,AL,12
33082,Olene,1922,F,AL,12
33083,Wilda,1922,F,AL,12
33084,Alva,1922,F,AL,11
33085,Audie,1922,F,AL,11
33086,Corene,1922,F,AL,11
33087,Delia,1922,F,AL,11
33088,Janet,1922,F,AL,11
33089,Lovie,1922,F,AL,11
33090,Madie,1922,F,AL,11
33091,Oma,1922,F,AL,11
33092,Patsy,1922,F,AL,11
33093,Pearline,1922,F,AL,11
33094,Pinkie,1922,F,AL,11
33095,Roxie,1922,F,AL,11
33096,Zula,1922,F,AL,11
33097,Arlene,1922,F,AL,10
33098,Carol,1922,F,AL,10
33099,Creola,1922,F,AL,10
33100,Cynthia,1922,F,AL,10
33101,Edwina,1922,F,AL,10
33102,Gertie,1922,F,AL,10
33103,Glennie,1922,F,AL,10
33104,Hallie,1922,F,AL,10
33105,James,1922,F,AL,10
33106,Jonnie,1922,F,AL,10
33107,Linda,1922,F,AL,10
33108,Louella,1922,F,AL,10
33109,Luvenia,1922,F,AL,10
33110,Madge,1922,F,AL,10
33111,Magnolia,1922,F,AL,10
33112,Mayme,1922,F,AL,10
33113,Myrl,1922,F,AL,10
33114,Ozell,1922,F,AL,10
33115,Rosia,1922,F,AL,10
33116,Sammie,1922,F,AL,10
33117,Selma,1922,F,AL,10
33118,Theo,1922,F,AL,10
33119,Willene,1922,F,AL,10
33120,Willodean,1922,F,AL,10
33121,Zora,1922,F,AL,10
33122,Adelle,1922,F,AL,9
33123,Alpha,1922,F,AL,9
33124,Arrie,1922,F,AL,9
33125,Caroline,1922,F,AL,9
33126,Corrine,1922,F,AL,9
33127,Dorris,1922,F,AL,9
33128,Elva,1922,F,AL,9
33129,Floy,1922,F,AL,9
33130,George,1922,F,AL,9
33131,Idella,1922,F,AL,9
33132,Ira,1922,F,AL,9
33133,Joan,1922,F,AL,9
33134,Juliette,1922,F,AL,9
33135,Lilly,1922,F,AL,9
33136,Louisa,1922,F,AL,9
33137,Ludie,1922,F,AL,9
33138,Lura,1922,F,AL,9
33139,Marcella,1922,F,AL,9
33140,Maudine,1922,F,AL,9
33141,Maurine,1922,F,AL,9
33142,Nan,1922,F,AL,9
33143,Olean,1922,F,AL,9
33144,Phyllis,1922,F,AL,9
33145,Tessie,1922,F,AL,9
33146,Vesta,1922,F,AL,9
33147,Abbie,1922,F,AL,8
33148,Alene,1922,F,AL,8
33149,Allene,1922,F,AL,8
33150,Amelia,1922,F,AL,8
33151,Bettye,1922,F,AL,8
33152,Claudine,1922,F,AL,8
33153,Dolly,1922,F,AL,8
33154,Elise,1922,F,AL,8
33155,Fanny,1922,F,AL,8
33156,Ilean,1922,F,AL,8
33157,Janice,1922,F,AL,8
33158,Judy,1922,F,AL,8
33159,Lera,1922,F,AL,8
33160,Letha,1922,F,AL,8
33161,Lurline,1922,F,AL,8
33162,Mariah,1922,F,AL,8
33163,Marietta,1922,F,AL,8
33164,Myrtie,1922,F,AL,8
33165,Ocie,1922,F,AL,8
33166,Olga,1922,F,AL,8
33167,Shirley,1922,F,AL,8
33168,Tennie,1922,F,AL,8
33169,Versie,1922,F,AL,8
33170,Victoria,1922,F,AL,8
33171,Vida,1922,F,AL,8
33172,Arvie,1922,F,AL,7
33173,Ceola,1922,F,AL,7
33174,Classie,1922,F,AL,7
33175,Corrie,1922,F,AL,7
33176,Delilah,1922,F,AL,7
33177,Edythe,1922,F,AL,7
33178,Elvie,1922,F,AL,7
33179,Emogene,1922,F,AL,7
33180,Hettie,1922,F,AL,7
33181,Ilene,1922,F,AL,7
33182,Ima,1922,F,AL,7
33183,Iona,1922,F,AL,7
33184,Jaunita,1922,F,AL,7
33185,Jinnie,1922,F,AL,7
33186,Joe,1922,F,AL,7
33187,Katheryn,1922,F,AL,7
33188,Lily,1922,F,AL,7
33189,Lonnie,1922,F,AL,7
33190,Lorena,1922,F,AL,7
33191,Loretta,1922,F,AL,7
33192,Macie,1922,F,AL,7
33193,Maebell,1922,F,AL,7
33194,Mallie,1922,F,AL,7
33195,Mammie,1922,F,AL,7
33196,Margarett,1922,F,AL,7
33197,Natalie,1922,F,AL,7
33198,Neva,1922,F,AL,7
33199,Novella,1922,F,AL,7
33200,Olive,1922,F,AL,7
33201,Ovell,1922,F,AL,7
33202,Ozella,1922,F,AL,7
33203,Paralee,1922,F,AL,7
33204,Retha,1922,F,AL,7
33205,Tula,1922,F,AL,7
33206,Una,1922,F,AL,7
33207,Vernice,1922,F,AL,7
33208,Vernie,1922,F,AL,7
33209,Yvonne,1922,F,AL,7
33210,Adele,1922,F,AL,6
33211,Alvie,1922,F,AL,6
33212,Annis,1922,F,AL,6
33213,Ara,1922,F,AL,6
33214,Ava,1922,F,AL,6
33215,Blanchie,1922,F,AL,6
33216,Camilla,1922,F,AL,6
33217,Cecelia,1922,F,AL,6
33218,Claire,1922,F,AL,6
33219,Clora,1922,F,AL,6
33220,Cordie,1922,F,AL,6
33221,Donna,1922,F,AL,6
33222,Earlie,1922,F,AL,6
33223,Elinor,1922,F,AL,6
33224,Elisabeth,1922,F,AL,6
33225,Elvira,1922,F,AL,6
33226,Erline,1922,F,AL,6
33227,Eudora,1922,F,AL,6
33228,Eulean,1922,F,AL,6
33229,Euna,1922,F,AL,6
33230,Ezell,1922,F,AL,6
33231,Gaynell,1922,F,AL,6
33232,Gene,1922,F,AL,6
33233,Hazle,1922,F,AL,6
33234,Henry,1922,F,AL,6
33235,Isabell,1922,F,AL,6
33236,Isabelle,1922,F,AL,6
33237,Jeanne,1922,F,AL,6
33238,Johnny,1922,F,AL,6
33239,Kathrine,1922,F,AL,6
33240,Kathryne,1922,F,AL,6
33241,Lavada,1922,F,AL,6
33242,Lettie,1922,F,AL,6
33243,Malinda,1922,F,AL,6
33244,Margarette,1922,F,AL,6
33245,Marveline,1922,F,AL,6
33246,Octavia,1922,F,AL,6
33247,Omie,1922,F,AL,6
33248,Orene,1922,F,AL,6
33249,Ozelle,1922,F,AL,6
33250,Ozie,1922,F,AL,6
33251,Pearlean,1922,F,AL,6
33252,Pluma,1922,F,AL,6
33253,Priscilla,1922,F,AL,6
33254,Ressie,1922,F,AL,6
33255,Rita,1922,F,AL,6
33256,Rosalee,1922,F,AL,6
33257,Rosemary,1922,F,AL,6
33258,Rossie,1922,F,AL,6
33259,Sophia,1922,F,AL,6
33260,Tressie,1922,F,AL,6
33261,Trudie,1922,F,AL,6
33262,Vinnie,1922,F,AL,6
